,identifier_Id,identifier_fips,identifier_apn,identifier_attomId,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_loctype,area_countrysecsubd,area_countyuse1,area_muncode,area_munname,area_subdname,area_taxcodearea,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,summary_absenteeInd,summary_propclass,summary_propsubtype,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propLandUse,summary_propIndicator,summary_legal1,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplccount,building_interior_fplcind,building_interior_fplctype,building_construction_condition,building_construction_constructiontype,building_construction_frameType,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgsNum,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_view,building_summary_viewCode,vintage_lastModified,vintage_pubDate,sale_salesearchdate,sale_saleTransDate,sale_amount_salerecdate,sale_amount_saledisclosuretype,sale_amount_saledoctype,sale_amount_saledocnum,sale_amount_saletranstype,sale_interfamily,sale_resaleornewconstruction,sale_cashormortgagepurchase,sale_vintage_lastModified,building_rooms_bathspartial,building_summary_unitsCount,sale_amount_saleamt,sale_calculation_pricepersizeunit,lot_poolind,area_srvyRange,area_srvySection,area_srvyTownship,sale_foreclosure,area_subdtractnum,utilities_heatingfuel
42,1695617,56021,11486000800060,1695617,6,0.0486685,2120,NO POOL,8,VIEW - NONE,Laramie,108  ,LA,LARAMIE,BBP ADDITION,0150,US,WY,104 CLOVER CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"104 CLOVER CT, CHEYENNE, WY 82009",82009,5000,C030,Rooftop,41.165184,-104.785036,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1980,TOWNHOUSE/ROWHOUSE,10,"BBP ADDITION, 2ND FILING: LOT 6, BLOCK 8",YES,FORCED AIR,984,1840,984,984,LIVING SQFT,984,2,3.0,440.0,,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",416.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,LOW,MISCELLANEOUS,VIEW - NONE,000,2024-08-02,2024-08-02,2023-08-01,2023-07-28,2023-08-01,1,,02844/1128,Resale,N,M,,2024-08-02,1.0,,252902.0,257.01,,,,,P,,
43,1695618,56021,18780000200110,1695618,11,0.2066116,9000,NO POOL,2,VIEW - NONE,Laramie,100  ,LA,LARAMIE,THE BLUFFS,0150,US,WY,2308 PATTISON AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2308 PATTISON AVE, CHEYENNE, WY 82009",82009,5012,C030,Rooftop,41.168129,-104.785089,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102225, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3ee6d0eb46d4ea8c1cce8b57ce3e6d96,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1977,SFR,10,"THE BLUFFS: LOT 11, BLOCK 2",YES,FORCED AIR,1173,2796,1173,1173,LIVING SQFT,1173,3,3.0,1073.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",550.0,2,"Garage, Attached",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-17,2024-10-17,2022-05-17,2022-05-02,2022-05-17,1,,02788/1326,Resale,N,M,,2024-10-17,,,405000.0,345.27,,,,,,,
44,1695619,56021,12364000700090,1695619,9,0.1728421,7529,NO POOL,7,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,2312 APACHE ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2312 APACHE ST, CHEYENNE, WY 82009",82009,5030,C030,Rooftop,41.167288,-104.784265,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1976,SFR,10,"CENTURY WEST, 3RD FILING: LOT 9, BLOCK 7",,FORCED AIR,1080,1344,1080,1080,LIVING SQFT,1080,1,1.0,,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",264.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,LOW,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-28,2024-10-28,2005-03-29,2005-03-28,2005-03-29,1,,1872/0057,Resale,N,M,,2024-10-28,,,121848.0,112.82,,,,,,,
45,1695620,56021,12365001300040,1695620,4,0.1492195,6500,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5201 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5201 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4943,C030,Rooftop,41.166312,-104.787221,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 4, BLOCK 13",YES,FORCED AIR,962,2290,962,962,LIVING SQFT,962,2,2.0,816.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Attached",512.0,2,"Garage, Attached",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-19,2024-10-19,2022-12-15,2022-12-15,2022-12-15,1,,002816/400,Resale,N,M,,2024-10-19,,,330687.0,343.75,,,,,,,
46,1695621,56021,12365001200070,1695621,7,0.1515152,6600,,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5110 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5110 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4909,C030,Rooftop,41.165822,-104.788097,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 7, BLOCK 12",,FORCED AIR,1416,2748,1416,1416,LIVING SQFT,1416,2,2.0,828.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Attached",504.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-05,2022-10-05,2015-11-03,2015-10-27,2015-11-03,1,,2472/0249,Resale,N,M,,2022-10-05,,,209500.0,147.95,YES,,,,,,
47,1695622,56021,11485000100050,1695622,5,0.0459137,2000,NO POOL,1,VIEW - NONE,Laramie,108  ,LA,LARAMIE,BBP ADDITION,0150,US,WY,4958 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4958 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,5032,C030,Rooftop,41.164199,-104.785106,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1979,TOWNHOUSE/ROWHOUSE,10,"BBP ADDITION: LOT 5, BLOCK 1",,FORCED AIR,1000,1400,1000,1000,LIVING SQFT,1000,2,2.0,460.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",400.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,LOW,MISCELLANEOUS,VIEW - NONE,000,2022-11-11,2022-11-11,2017-12-27,2017-12-11,2017-12-27,1,DEED,0000722419,Resale,N,M,M,2022-11-11,,,182876.0,182.88,,,,,,,
48,1695623,56021,12364000700110,1695623,11,0.1732782,7548,NO POOL,7,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,2304 APACHE ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2304 APACHE ST, CHEYENNE, WY 82009",82009,5030,C030,Rooftop,41.167292,-104.784735,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1976,SFR,10,"CENTURY WEST, 3RD FILING: LOT 11, BLOCK 7",YES,FORCED AIR,1056,2596,1056,1056,LIVING SQFT,1056,3,3.0,1056.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",484.0,2,"Garage, Attached",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,LOW,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-16,2024-10-16,2014-05-01,2014-04-28,2014-05-01,1,,2387/1014,Resale,N,M,,2024-10-16,,,187445.0,177.5,,,,,,,
49,1695625,56021,12365001100080,1695625,8,0.2500918,10894,NO POOL,11,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5144 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5144 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4906,C030,Rooftop,41.166551,-104.789197,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 8, BLOCK 11",,FORCED AIR,1160,3332,1160,1160,LIVING SQFT,1160,2,2.0,1160.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",1012.0,4,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-14,2024-10-14,2007-11-20,2007-11-20,2007-11-20,1,,2034/0764,Resale,N,M,,2024-10-14,,,204052.0,175.91,,,,,,,
50,1695626,56021,12365001100090,1695626,9,0.3263315,14215,NO POOL,11,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5148 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5148 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4906,C030,Rooftop,41.166559,-104.789582,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 9, BLOCK 11",,FORCED AIR,1387,3027,1387,1387,LIVING SQFT,1387,3,3.0,1088.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Built-in",552.0,2,"Garage, Built-in",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-28,2022-10-28,2006-04-10,2006-04-10,2006-04-10,1,DEED,0000444049,Resale,N,M,M,2022-10-28,,,125000.0,90.12,,,,,,,
51,1695627,56021,11486000800010,1695627,1,0.1240129,5402,NO POOL,8,VIEW - NONE,Laramie,108  ,LA,LARAMIE,BBP ADDITION,0150,US,WY,94 CLOVER CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"94 CLOVER CT, CHEYENNE, WY 82009",82009,5082,C030,Rooftop,41.165165,-104.785445,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1980,TOWNHOUSE/ROWHOUSE,10,"BBP ADDITION, 2ND FILING: LOT 1, BLOCK 8",WALL UNIT,FORCED AIR,960,1840,960,960,LIVING SQFT,960,1,2.0,440.0,,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",440.0,2,"Garage, Attached",TOWNHOUSE,1,MISCELLANEOUS,MISCELLANEOUS,2,LOW,MISCELLANEOUS,VIEW - NONE,000,2024-10-20,2024-10-20,2022-12-23,2022-12-23,2022-12-23,1,,002817/440,Resale,N,M,,2024-10-20,1.0,,240404.0,250.42,,,,,,,
52,1695628,56021,12365001200080,1695628,8,0.1836088,7998,NO POOL,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5100 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5100 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4939,C030,Rooftop,41.165711,-104.787877,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 8, BLOCK 12",YES,FORCED AIR,1168,2728,1168,1168,LIVING SQFT,1168,3,3.0,1056.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Attached",504.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-11-09,2022-11-09,2016-06-22,2016-06-22,2016-06-22,1,DEED,0000686624,Resale,N,M,M,2022-11-09,,,225000.0,192.64,,,,,,,
53,1695629,56021,12365001200100,1695629,10,0.1612029,7022,NO POOL,12,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5120 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5120 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4939,C030,Rooftop,41.166135,-104.787816,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 10, BLOCK 12",,FORCED AIR,962,2290,962,962,LIVING SQFT,962,2,2.0,816.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,ALUMINUM/VINYL,"Garage, Attached",512.0,2,"Garage, Attached",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,,,,,,,,,,,
54,1695630,56021,12365001300050,1695630,5,0.1492195,6500,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5141 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5141 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.166133,-104.787224,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 5, BLOCK 13",,FORCED AIR,1380,2260,1380,1380,LIVING SQFT,1380,2,3.0,440.0,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Built-in",440.0,2,"Garage, Built-in",SPLIT LEVEL,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-11-09,2022-11-09,2016-10-24,2016-10-10,2016-10-24,1,DEED,0000694732,Nominal/Quit Claim,Y,M,M,2022-11-09,1.0,,,,,,,,,,
55,1695631,56021,12365001300060,1695631,6,0.1524564,6641,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5131 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5131 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165953,-104.787227,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 6, BLOCK 13",,FORCED AIR,1312,2608,1312,1312,LIVING SQFT,1312,2,2.0,792.0,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Attached",504.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-04-26,2022-04-26,2018-04-25,2018-04-25,2018-04-25,1,DEED,0000729943,Nominal/Quit Claim,N,M,C,2022-04-26,,,,,,,,,,,
56,1695632,56021,12365001300070,1695632,7,0.1609045,7009,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5121 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5121 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165762,-104.787220,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 7, LESS THE SOUTHERLY 2', BLOCK 13",,FORCED AIR,1138,2464,1138,1138,LIVING SQFT,1138,3,3.0,798.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE/HIP,WOOD,"Garage, Built-in",528.0,2,"Garage, Built-in",BI-LEVEL,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-01-12,2024-01-12,2017-03-20,2017-03-17,2017-03-20,1,,0000704262,Resale,N,M,,2024-01-12,,,298275.0,262.1,,,,,,,
57,1695633,56021,12365001300080,1695633,"7,8",0.1546373,6736,NO POOL,13,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CENTURY WEST,0150,US,WY,5111 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5111 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165592,-104.787273,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1978,SFR,10,"CENTURY WEST, 4TH FILING: LOT 8, & THE SOUTHERLY 2' OF LOT 7, BLOCK 13",,FORCED AIR,1368,1808,1368,1368,LIVING SQFT,1368,2,3.0,,,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Built-in",440.0,2,"Garage, Built-in",SPLIT LEVEL,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,1.0,,,,,,,,,,
